,eid,activity,timestamp,CreatedBy,ApprovedBy,PostedBy,ScreenedBy,Outcome,Result,Decision,JobRequisition,HiringManager,Recruiter,Candidate,Assessment,Interviewer
13117,E0013118,Submit Application,2052-07-28 15:10:17.823636+00:00,,,,,,,,['JR036'],,,['C02157'],,
13118,E0013119,Screen Resume,2052-07-28 16:07:17.823636+00:00,,,,R009,,,,,,['R009'],['C02157'],,
13119,E0013120,Send Rejection Letter,2052-07-29 04:07:17.823636+00:00,,,,,,,,,,,['C02157'],,
13120,E0013121,Submit Application,2052-07-29 04:41:17.823636+00:00,,,,,,,,['JR095'],,,['C02158'],,
13121,E0013122,Screen Resume,2052-07-29 06:41:17.823636+00:00,,,,R008,,,,,,['R008'],['C02158'],,
13122,E0013123,Send Rejection Letter,2052-07-29 17:41:17.823636+00:00,,,,,,,,,,,['C02158'],,
13123,E0013124,Submit Application,2052-07-29 18:09:17.823636+00:00,,,,,,,,['JR090'],,,['C02159'],,
13124,E0013125,Screen Resume,2052-07-29 19:25:17.823636+00:00,,,,R010,,,,,,['R010'],['C02159'],,
13125,E0013126,Schedule Initial Interview,2052-07-30 07:25:17.823636+00:00,,,,,,,,,,['R010'],['C02159'],,
13126,E0013127,Conduct Initial Interview,2052-07-30 10:25:17.823636+00:00,,,,,Fail,,,,,['R010'],['C02159'],,
13127,E0013128,Send Rejection Letter,2052-07-30 23:25:17.823636+00:00,,,,,,,,,,,['C02159'],,
13128,E0013129,Submit Application,2052-07-30 23:34:17.823636+00:00,,,,,,,,['JR062'],,,['C02160'],,
13129,E0013130,Screen Resume,2052-07-31 01:34:17.823636+00:00,,,,R007,,,,,,['R007'],['C02160'],,
13130,E0013131,Schedule Initial Interview,2052-07-31 15:34:17.823636+00:00,,,,,,,,,,['R007'],['C02160'],,
13131,E0013132,Conduct Initial Interview,2052-08-02 08:34:17.823636+00:00,,,,,Fail,,,,,['R007'],['C02160'],,
13132,E0013133,Send Rejection Letter,2052-08-02 11:34:17.823636+00:00,,,,,,,,,,,['C02160'],,
13133,E0013134,Submit Application,2052-08-02 12:00:17.823636+00:00,,,,,,,,['JR075'],,,['C02161'],,
13134,E0013135,Screen Resume,2052-08-02 14:00:17.823636+00:00,,,,R007,,,,,,['R007'],['C02161'],,
13135,E0013136,Schedule Initial Interview,2052-08-03 13:00:17.823636+00:00,,,,,,,,,,['R007'],['C02161'],,
13136,E0013137,Conduct Initial Interview,2052-08-03 15:00:17.823636+00:00,,,,,Pass,,,,,['R007'],['C02161'],,
13137,E0013138,Send Assessment,2052-08-03 21:00:17.823636+00:00,,,,,,,,,,,['C02161'],['A00547'],
13138,E0013139,Complete Assessment,2052-08-05 19:00:17.823636+00:00,,,,,,,,,,,['C02161'],['A00547'],
13139,E0013140,Review Assessment,2052-08-05 23:00:17.823636+00:00,,,,,,Pass,,,['HM005'],,['C02161'],['A00547'],
13140,E0013141,Schedule Panel Interview,2052-08-08 04:00:17.823636+00:00,,,,,,,,,,,['C02161'],,"['I029', 'I012', 'I036']"
13141,E0013142,Conduct Panel Interview,2052-08-11 04:00:17.823636+00:00,,,,,,,,,,,['C02161'],,"['I029', 'I012', 'I036']"
13142,E0013143,Evaluate Interview,2052-08-11 23:00:17.823636+00:00,,,,,,,Reject,,['HM005'],,['C02161'],,
13143,E0013144,Send Rejection Letter,2052-08-12 05:00:17.823636+00:00,,,,,,,,,,,['C02161'],,
13144,E0013145,Submit Application,2052-08-12 05:01:17.823636+00:00,,,,,,,,['JR083'],,,['C02162'],,
13145,E0013146,Screen Resume,2052-08-12 07:01:17.823636+00:00,,,,R003,,,,,,['R003'],['C02162'],,
13146,E0013147,Send Rejection Letter,2052-08-12 15:01:17.823636+00:00,,,,,,,,,,,['C02162'],,
13147,E0013148,Submit Application,2052-08-12 15:07:17.823636+00:00,,,,,,,,['JR036'],,,['C02163'],,
13148,E0013149,Screen Resume,2052-08-12 17:07:17.823636+00:00,,,,R009,,,,,,['R009'],['C02163'],,
13149,E0013150,Schedule Initial Interview,2052-08-12 18:07:17.823636+00:00,,,,,,,,,,['R009'],['C02163'],,
13150,E0013151,Conduct Initial Interview,2052-08-15 00:07:17.823636+00:00,,,,,Fail,,,,,['R009'],['C02163'],,
13151,E0013152,Send Rejection Letter,2052-08-15 06:07:17.823636+00:00,,,,,,,,,,,['C02163'],,
13152,E0013153,Submit Application,2052-08-15 06:36:17.823636+00:00,,,,,,,,['JR089'],,,['C02164'],,
13153,E0013154,Screen Resume,2052-08-15 10:36:17.823636+00:00,,,,R008,,,,,,['R008'],['C02164'],,
13154,E0013155,Schedule Initial Interview,2052-08-16 03:36:17.823636+00:00,,,,,,,,,,['R008'],['C02164'],,
13155,E0013156,Conduct Initial Interview,2052-08-17 23:36:17.823636+00:00,,,,,Pass,,,,,['R008'],['C02164'],,
13156,E0013157,Send Assessment,2052-08-18 18:36:17.823636+00:00,,,,,,,,,,,['C02164'],['A00986'],
13157,E0013158,Complete Assessment,2052-08-20 17:36:17.823636+00:00,,,,,,,,,,,['C02164'],['A00986'],
13158,E0013159,Review Assessment,2052-08-21 02:36:17.823636+00:00,,,,,,Pass,,,['HM020'],,['C02164'],['A00986'],
13159,E0013160,Schedule Panel Interview,2052-08-21 05:36:17.823636+00:00,,,,,,,,,,,['C02164'],,"['I019', 'I042', 'I003']"
13160,E0013161,Conduct Panel Interview,2052-08-24 16:36:17.823636+00:00,,,,,,,,,,,['C02164'],,"['I019', 'I042', 'I003']"
13161,E0013162,Evaluate Interview,2052-08-25 12:36:17.823636+00:00,,,,,,,Proceed,,['HM020'],,['C02164'],,
13162,E0013163,Initiate Background Check,2052-08-25 14:36:17.823636+00:00,,,,,,,,,,,['C02164'],,
13163,E0013164,Complete Background Check,2052-09-06 14:36:17.823636+00:00,,,,,,Clear,,,,,['C02164'],,
13164,E0013165,Prepare Offer Letter,2052-09-07 09:36:17.823636+00:00,,,,,,,,,['HM020'],,['C02164'],,
13165,E0013166,Send Offer Letter,2052-09-07 17:36:17.823636+00:00,,,,,,,,,,,['C02164'],,
13166,E0013167,Candidate Accept Offer,2052-09-10 08:36:17.823636+00:00,,,,,,,,,,,['C02164'],,
13167,E0013168,Start Onboarding,2052-09-16 08:36:17.823636+00:00,,,,,,,,,,,['C02164'],,
13168,E0013169,Complete HR Paperwork,2052-09-16 09:36:17.823636+00:00,,,,,,,,,,,['C02164'],,
13169,E0013170,Attend Orientation Training,2052-09-16 13:36:17.823636+00:00,,,,,,,,,,,['C02164'],,
13170,E0013171,Complete Onboarding,2052-09-16 17:36:17.823636+00:00,,,,,,,,,,,['C02164'],,
13171,E0013172,Submit Application,2052-09-16 18:11:17.823636+00:00,,,,,,,,['JR026'],,,['C02165'],,
13172,E0013173,Screen Resume,2052-09-16 20:11:17.823636+00:00,,,,R003,,,,,,['R003'],['C02165'],,
13173,E0013174,Schedule Initial Interview,2052-09-18 02:11:17.823636+00:00,,,,,,,,,,['R003'],['C02165'],,
13174,E0013175,Conduct Initial Interview,2052-09-18 14:11:17.823636+00:00,,,,,Pass,,,,,['R003'],['C02165'],,
13175,E0013176,Send Assessment,2052-09-19 09:11:17.823636+00:00,,,,,,,,,,,['C02165'],['A00973'],
13176,E0013177,Complete Assessment,2052-09-20 14:11:17.823636+00:00,,,,,,,,,,,['C02165'],['A00973'],
13177,E0013178,Review Assessment,2052-09-20 18:11:17.823636+00:00,,,,,,Pass,,,['HM011'],,['C02165'],['A00973'],
13178,E0013179,Schedule Panel Interview,2052-09-23 06:11:17.823636+00:00,,,,,,,,,,,['C02165'],,"['I002', 'I034', 'I010']"
13179,E0013180,Conduct Panel Interview,2052-09-29 10:11:17.823636+00:00,,,,,,,,,,,['C02165'],,"['I002', 'I034', 'I010']"
13180,E0013181,Evaluate Interview,2052-09-30 08:11:17.823636+00:00,,,,,,,Proceed,,['HM011'],,['C02165'],,
13181,E0013182,Initiate Background Check,2052-09-30 19:11:17.823636+00:00,,,,,,,,,,,['C02165'],,
13182,E0013183,Complete Background Check,2052-10-07 19:11:17.823636+00:00,,,,,,Flagged,,,,,['C02165'],,
13183,E0013184,Send Rejection Letter,2052-10-08 08:11:17.823636+00:00,,,,,,,,,,,['C02165'],,
13184,E0013185,Submit Application,2052-10-08 09:11:17.823636+00:00,,,,,,,,['JR015'],,,['C02166'],,
13185,E0013186,Screen Resume,2052-10-08 13:11:17.823636+00:00,,,,R004,,,,,,['R004'],['C02166'],,
13186,E0013187,Send Rejection Letter,2052-10-08 15:11:17.823636+00:00,,,,,,,,,,,['C02166'],,
13187,E0013188,Submit Application,2052-10-08 15:39:17.823636+00:00,,,,,,,,['JR061'],,,['C02167'],,
13188,E0013189,Screen Resume,2052-10-08 16:44:17.823636+00:00,,,,R002,,,,,,['R002'],['C02167'],,
13189,E0013190,Schedule Initial Interview,2052-10-10 14:44:17.823636+00:00,,,,,,,,,,['R002'],['C02167'],,
13190,E0013191,Conduct Initial Interview,2052-10-13 10:44:17.823636+00:00,,,,,Fail,,,,,['R002'],['C02167'],,
13191,E0013192,Send Rejection Letter,2052-10-13 11:44:17.823636+00:00,,,,,,,,,,,['C02167'],,
13192,E0013193,Submit Application,2052-10-13 12:21:17.823636+00:00,,,,,,,,['JR002'],,,['C02168'],,
13193,E0013194,Screen Resume,2052-10-13 16:21:17.823636+00:00,,,,R010,,,,,,['R010'],['C02168'],,
13194,E0013195,Schedule Initial Interview,2052-10-14 10:21:17.823636+00:00,,,,,,,,,,['R010'],['C02168'],,
13195,E0013196,Conduct Initial Interview,2052-10-16 17:21:17.823636+00:00,,,,,Pass,,,,,['R010'],['C02168'],,
13196,E0013197,Send Assessment,2052-10-17 07:21:17.823636+00:00,,,,,,,,,,,['C02168'],['A00456'],
13197,E0013198,Complete Assessment,2052-10-18 02:21:17.823636+00:00,,,,,,,,,,,['C02168'],['A00456'],
13198,E0013199,Review Assessment,2052-10-18 03:21:17.823636+00:00,,,,,,Pass,,,['HM008'],,['C02168'],['A00456'],
13199,E0013200,Schedule Panel Interview,2052-10-18 05:21:17.823636+00:00,,,,,,,,,,,['C02168'],,"['I027', 'I008']"
13200,E0013201,Conduct Panel Interview,2052-10-21 23:21:17.823636+00:00,,,,,,,,,,,['C02168'],,"['I027', 'I008']"
13201,E0013202,Evaluate Interview,2052-10-22 09:21:17.823636+00:00,,,,,,,Proceed,,['HM008'],,['C02168'],,
13202,E0013203,Initiate Background Check,2052-10-22 23:21:17.823636+00:00,,,,,,,,,,,['C02168'],,
13203,E0013204,Complete Background Check,2052-10-27 23:21:17.823636+00:00,,,,,,Clear,,,,,['C02168'],,
13204,E0013205,Prepare Offer Letter,2052-10-28 06:21:17.823636+00:00,,,,,,,,,['HM008'],,['C02168'],,
13205,E0013206,Send Offer Letter,2052-10-29 05:21:17.823636+00:00,,,,,,,,,,,['C02168'],,
13206,E0013207,Candidate Accept Offer,2052-10-30 07:21:17.823636+00:00,,,,,,,,,,,['C02168'],,
13207,E0013208,Start Onboarding,2052-11-04 07:21:17.823636+00:00,,,,,,,,,,,['C02168'],,
13208,E0013209,Complete HR Paperwork,2052-11-04 08:21:17.823636+00:00,,,,,,,,,,,['C02168'],,
13209,E0013210,Attend Orientation Training,2052-11-04 12:21:17.823636+00:00,,,,,,,,,,,['C02168'],,
13210,E0013211,Complete Onboarding,2052-11-04 16:21:17.823636+00:00,,,,,,,,,,,['C02168'],,
13211,E0013212,Submit Application,2052-11-04 17:19:17.823636+00:00,,,,,,,,['JR036'],,,['C02169'],,
13212,E0013213,Screen Resume,2052-11-04 17:48:17.823636+00:00,,,,R009,,,,,,['R009'],['C02169'],,
13213,E0013214,Send Rejection Letter,2052-11-05 00:48:17.823636+00:00,,,,,,,,,,,['C02169'],,
13214,E0013215,Submit Application,2052-11-05 01:00:17.823636+00:00,,,,,,,,['JR059'],,,['C02170'],,
13215,E0013216,Screen Resume,2052-11-05 05:00:17.823636+00:00,,,,R005,,,,,,['R005'],['C02170'],,
13216,E0013217,Schedule Initial Interview,2052-11-06 12:00:17.823636+00:00,,,,,,,,,,['R005'],['C02170'],,
13217,E0013218,Conduct Initial Interview,2052-11-08 18:00:17.823636+00:00,,,,,Pass,,,,,['R005'],['C02170'],,
13218,E0013219,Send Assessment,2052-11-09 17:00:17.823636+00:00,,,,,,,,,,,['C02170'],['A00433'],
13219,E0013220,Complete Assessment,2052-11-10 20:00:17.823636+00:00,,,,,,,,,,,['C02170'],['A00433'],
13220,E0013221,Review Assessment,2052-11-10 23:00:17.823636+00:00,,,,,,Pass,,,['HM016'],,['C02170'],['A00433'],
13221,E0013222,Schedule Panel Interview,2052-11-13 12:00:17.823636+00:00,,,,,,,,,,,['C02170'],,"['I003', 'I018', 'I028', 'I005']"
13222,E0013223,Conduct Panel Interview,2052-11-17 23:00:17.823636+00:00,,,,,,,,,,,['C02170'],,"['I003', 'I018', 'I028', 'I005']"
13223,E0013224,Evaluate Interview,2052-11-18 10:00:17.823636+00:00,,,,,,,Proceed,,['HM016'],,['C02170'],,
13224,E0013225,Initiate Background Check,2052-11-19 03:00:17.823636+00:00,,,,,,,,,,,['C02170'],,
13225,E0013226,Complete Background Check,2052-11-28 03:00:17.823636+00:00,,,,,,Flagged,,,,,['C02170'],,
13226,E0013227,Send Rejection Letter,2052-11-28 04:00:17.823636+00:00,,,,,,,,,,,['C02170'],,
13227,E0013228,Submit Application,2052-11-28 04:54:17.823636+00:00,,,,,,,,['JR012'],,,['C02171'],,
13228,E0013229,Screen Resume,2052-11-28 06:28:17.823636+00:00,,,,R007,,,,,,['R007'],['C02171'],,
13229,E0013230,Send Rejection Letter,2052-11-28 13:28:17.823636+00:00,,,,,,,,,,,['C02171'],,
13230,E0013231,Submit Application,2052-11-28 13:48:17.823636+00:00,,,,,,,,['JR023'],,,['C02172'],,
13231,E0013232,Screen Resume,2052-11-28 14:48:17.823636+00:00,,,,R008,,,,,,['R008'],['C02172'],,
13232,E0013233,Send Rejection Letter,2052-11-29 00:48:17.823636+00:00,,,,,,,,,,,['C02172'],,
13233,E0013234,Submit Application,2052-11-29 01:03:17.823636+00:00,,,,,,,,['JR072'],,,['C02173'],,
13234,E0013235,Screen Resume,2052-11-29 04:03:17.823636+00:00,,,,R005,,,,,,['R005'],['C02173'],,
13235,E0013236,Send Rejection Letter,2052-11-29 07:03:17.823636+00:00,,,,,,,,,,,['C02173'],,
13236,E0013237,Submit Application,2052-11-29 07:35:17.823636+00:00,,,,,,,,['JR099'],,,['C02174'],,
13237,E0013238,Screen Resume,2052-11-29 10:35:17.823636+00:00,,,,R005,,,,,,['R005'],['C02174'],,
13238,E0013239,Schedule Initial Interview,2052-11-30 08:35:17.823636+00:00,,,,,,,,,,['R005'],['C02174'],,
13239,E0013240,Conduct Initial Interview,2052-12-01 10:35:17.823636+00:00,,,,,Fail,,,,,['R005'],['C02174'],,
13240,E0013241,Send Rejection Letter,2052-12-02 05:35:17.823636+00:00,,,,,,,,,,,['C02174'],,
13241,E0013242,Submit Application,2052-12-02 06:04:17.823636+00:00,,,,,,,,['JR033'],,,['C02175'],,
13242,E0013243,Screen Resume,2052-12-02 07:04:17.823636+00:00,,,,R002,,,,,,['R002'],['C02175'],,
13243,E0013244,Schedule Initial Interview,2052-12-03 02:04:17.823636+00:00,,,,,,,,,,['R002'],['C02175'],,
13244,E0013245,Conduct Initial Interview,2052-12-05 23:04:17.823636+00:00,,,,,Fail,,,,,['R002'],['C02175'],,
13245,E0013246,Send Rejection Letter,2052-12-06 23:04:17.823636+00:00,,,,,,,,,,,['C02175'],,
13246,E0013247,Submit Application,2052-12-06 23:29:17.823636+00:00,,,,,,,,['JR029'],,,['C02176'],,
13247,E0013248,Screen Resume,2052-12-07 00:01:17.823636+00:00,,,,R003,,,,,,['R003'],['C02176'],,
13248,E0013249,Schedule Initial Interview,2052-12-08 13:01:17.823636+00:00,,,,,,,,,,['R003'],['C02176'],,
13249,E0013250,Conduct Initial Interview,2052-12-08 19:01:17.823636+00:00,,,,,Fail,,,,,['R003'],['C02176'],,
13250,E0013251,Send Rejection Letter,2052-12-09 18:01:17.823636+00:00,,,,,,,,,,,['C02176'],,
13251,E0013252,Submit Application,2052-12-09 18:13:17.823636+00:00,,,,,,,,['JR060'],,,['C02177'],,
13252,E0013253,Screen Resume,2052-12-09 22:13:17.823636+00:00,,,,R004,,,,,,['R004'],['C02177'],,
13253,E0013254,Send Rejection Letter,2052-12-10 07:13:17.823636+00:00,,,,,,,,,,,['C02177'],,
13254,E0013255,Submit Application,2052-12-10 07:55:17.823636+00:00,,,,,,,,['JR009'],,,['C02178'],,
13255,E0013256,Screen Resume,2052-12-10 08:55:17.823636+00:00,,,,R006,,,,,,['R006'],['C02178'],,
13256,E0013257,Schedule Initial Interview,2052-12-10 23:55:17.823636+00:00,,,,,,,,,,['R006'],['C02178'],,
13257,E0013258,Conduct Initial Interview,2052-12-13 16:55:17.823636+00:00,,,,,Fail,,,,,['R006'],['C02178'],,
13258,E0013259,Send Rejection Letter,2052-12-14 13:55:17.823636+00:00,,,,,,,,,,,['C02178'],,
13259,E0013260,Submit Application,2052-12-14 14:26:17.823636+00:00,,,,,,,,['JR041'],,,['C02179'],,
13260,E0013261,Screen Resume,2052-12-14 15:15:17.823636+00:00,,,,R003,,,,,,['R003'],['C02179'],,
13261,E0013262,Schedule Initial Interview,2052-12-15 17:15:17.823636+00:00,,,,,,,,,,['R003'],['C02179'],,
13262,E0013263,Conduct Initial Interview,2052-12-17 05:15:17.823636+00:00,,,,,Pass,,,,,['R003'],['C02179'],,
13263,E0013264,Send Assessment,2052-12-18 00:15:17.823636+00:00,,,,,,,,,,,['C02179'],['A00329'],
13264,E0013265,Complete Assessment,2052-12-18 03:15:17.823636+00:00,,,,,,,,,,,['C02179'],['A00329'],
13265,E0013266,Review Assessment,2052-12-18 04:15:17.823636+00:00,,,,,,Pass,,,['HM001'],,['C02179'],['A00329'],
13266,E0013267,Schedule Panel Interview,2052-12-20 11:15:17.823636+00:00,,,,,,,,,,,['C02179'],,"['I035', 'I005', 'I017']"
13267,E0013268,Conduct Panel Interview,2052-12-21 23:15:17.823636+00:00,,,,,,,,,,,['C02179'],,"['I035', 'I005', 'I017']"
13268,E0013269,Evaluate Interview,2052-12-22 09:15:17.823636+00:00,,,,,,,Reject,,['HM001'],,['C02179'],,
13269,E0013270,Send Rejection Letter,2052-12-23 06:15:17.823636+00:00,,,,,,,,,,,['C02179'],,
13270,E0013271,Submit Application,2052-12-23 06:42:17.823636+00:00,,,,,,,,['JR082'],,,['C02180'],,
13271,E0013272,Screen Resume,2052-12-23 07:34:17.823636+00:00,,,,R003,,,,,,['R003'],['C02180'],,
13272,E0013273,Schedule Initial Interview,2052-12-24 16:34:17.823636+00:00,,,,,,,,,,['R003'],['C02180'],,
13273,E0013274,Conduct Initial Interview,2052-12-27 11:34:17.823636+00:00,,,,,Fail,,,,,['R003'],['C02180'],,
13274,E0013275,Send Rejection Letter,2052-12-27 20:34:17.823636+00:00,,,,,,,,,,,['C02180'],,
13275,E0013276,Submit Application,2052-12-27 21:04:17.823636+00:00,,,,,,,,['JR028'],,,['C02181'],,
13276,E0013277,Screen Resume,2052-12-28 01:04:17.823636+00:00,,,,R001,,,,,,['R001'],['C02181'],,
13277,E0013278,Schedule Initial Interview,2052-12-29 06:04:17.823636+00:00,,,,,,,,,,['R001'],['C02181'],,
13278,E0013279,Conduct Initial Interview,2052-12-31 03:04:17.823636+00:00,,,,,Fail,,,,,['R001'],['C02181'],,
13279,E0013280,Send Rejection Letter,2052-12-31 12:04:17.823636+00:00,,,,,,,,,,,['C02181'],,
13280,E0013281,Submit Application,2052-12-31 12:59:17.823636+00:00,,,,,,,,['JR054'],,,['C02182'],,
13281,E0013282,Screen Resume,2052-12-31 16:59:17.823636+00:00,,,,R009,,,,,,['R009'],['C02182'],,
13282,E0013283,Send Rejection Letter,2053-01-01 05:59:17.823636+00:00,,,,,,,,,,,['C02182'],,
13283,E0013284,Submit Application,2053-01-01 06:59:17.823636+00:00,,,,,,,,['JR071'],,,['C02183'],,
13284,E0013285,Screen Resume,2053-01-01 08:54:17.823636+00:00,,,,R001,,,,,,['R001'],['C02183'],,
13285,E0013286,Schedule Initial Interview,2053-01-03 03:54:17.823636+00:00,,,,,,,,,,['R001'],['C02183'],,
13286,E0013287,Conduct Initial Interview,2053-01-04 18:54:17.823636+00:00,,,,,Pass,,,,,['R001'],['C02183'],,
13287,E0013288,Send Assessment,2053-01-05 06:54:17.823636+00:00,,,,,,,,,,,['C02183'],['A00532'],
13288,E0013289,Complete Assessment,2053-01-08 01:54:17.823636+00:00,,,,,,,,,,,['C02183'],['A00532'],
13289,E0013290,Review Assessment,2053-01-08 02:54:17.823636+00:00,,,,,,Pass,,,['HM008'],,['C02183'],['A00532'],
13290,E0013291,Schedule Panel Interview,2053-01-09 00:54:17.823636+00:00,,,,,,,,,,,['C02183'],,"['I029', 'I031']"
13291,E0013292,Conduct Panel Interview,2053-01-11 04:54:17.823636+00:00,,,,,,,,,,,['C02183'],,"['I029', 'I031']"
13292,E0013293,Evaluate Interview,2053-01-11 05:54:17.823636+00:00,,,,,,,Reject,,['HM008'],,['C02183'],,
13293,E0013294,Send Rejection Letter,2053-01-11 16:54:17.823636+00:00,,,,,,,,,,,['C02183'],,
13294,E0013295,Submit Application,2053-01-11 17:39:17.823636+00:00,,,,,,,,['JR006'],,,['C02184'],,
13295,E0013296,Screen Resume,2053-01-11 21:39:17.823636+00:00,,,,R009,,,,,,['R009'],['C02184'],,
13296,E0013297,Schedule Initial Interview,2053-01-12 13:39:17.823636+00:00,,,,,,,,,,['R009'],['C02184'],,
13297,E0013298,Conduct Initial Interview,2053-01-14 12:39:17.823636+00:00,,,,,Fail,,,,,['R009'],['C02184'],,
13298,E0013299,Send Rejection Letter,2053-01-15 02:39:17.823636+00:00,,,,,,,,,,,['C02184'],,
13299,E0013300,Submit Application,2053-01-15 03:01:17.823636+00:00,,,,,,,,['JR005'],,,['C02185'],,
13300,E0013301,Screen Resume,2053-01-15 03:45:17.823636+00:00,,,,R008,,,,,,['R008'],['C02185'],,
13301,E0013302,Send Rejection Letter,2053-01-15 18:45:17.823636+00:00,,,,,,,,,,,['C02185'],,
13302,E0013303,Submit Application,2053-01-15 19:44:17.823636+00:00,,,,,,,,['JR035'],,,['C02186'],,
13303,E0013304,Screen Resume,2053-01-15 21:44:17.823636+00:00,,,,R002,,,,,,['R002'],['C02186'],,
13304,E0013305,Schedule Initial Interview,2053-01-16 23:44:17.823636+00:00,,,,,,,,,,['R002'],['C02186'],,
13305,E0013306,Conduct Initial Interview,2053-01-19 13:44:17.823636+00:00,,,,,Fail,,,,,['R002'],['C02186'],,
13306,E0013307,Send Rejection Letter,2053-01-20 11:44:17.823636+00:00,,,,,,,,,,,['C02186'],,
13307,E0013308,Submit Application,2053-01-20 11:46:17.823636+00:00,,,,,,,,['JR028'],,,['C02187'],,
13308,E0013309,Screen Resume,2053-01-20 13:01:17.823636+00:00,,,,R001,,,,,,['R001'],['C02187'],,
13309,E0013310,Send Rejection Letter,2053-01-20 17:01:17.823636+00:00,,,,,,,,,,,['C02187'],,
13310,E0013311,Submit Application,2053-01-20 18:01:17.823636+00:00,,,,,,,,['JR071'],,,['C02188'],,
13311,E0013312,Screen Resume,2053-01-20 20:01:17.823636+00:00,,,,R001,,,,,,['R001'],['C02188'],,
13312,E0013313,Schedule Initial Interview,2053-01-22 03:01:17.823636+00:00,,,,,,,,,,['R001'],['C02188'],,
13313,E0013314,Conduct Initial Interview,2053-01-23 15:01:17.823636+00:00,,,,,Pass,,,,,['R001'],['C02188'],,
13314,E0013315,Send Assessment,2053-01-23 16:01:17.823636+00:00,,,,,,,,,,,['C02188'],['A00630'],
13315,E0013316,Complete Assessment,2053-01-26 10:01:17.823636+00:00,,,,,,,,,,,['C02188'],['A00630'],
13316,E0013317,Review Assessment,2053-01-27 10:01:17.823636+00:00,,,,,,Fail,,,['HM008'],,['C02188'],['A00630'],
13317,E0013318,Send Rejection Letter,2053-01-27 21:01:17.823636+00:00,,,,,,,,,,,['C02188'],,
13318,E0013319,Submit Application,2053-01-27 21:34:17.823636+00:00,,,,,,,,['JR028'],,,['C02189'],,
13319,E0013320,Screen Resume,2053-01-27 23:15:17.823636+00:00,,,,R001,,,,,,['R001'],['C02189'],,
13320,E0013321,Schedule Initial Interview,2053-01-28 02:15:17.823636+00:00,,,,,,,,,,['R001'],['C02189'],,
13321,E0013322,Conduct Initial Interview,2053-01-30 04:15:17.823636+00:00,,,,,Fail,,,,,['R001'],['C02189'],,
13322,E0013323,Send Rejection Letter,2053-01-30 11:15:17.823636+00:00,,,,,,,,,,,['C02189'],,
13323,E0013324,Submit Application,2053-01-30 11:42:17.823636+00:00,,,,,,,,['JR074'],,,['C02190'],,
13324,E0013325,Screen Resume,2053-01-30 13:42:17.823636+00:00,,,,R006,,,,,,['R006'],['C02190'],,
13325,E0013326,Send Rejection Letter,2053-01-31 12:42:17.823636+00:00,,,,,,,,,,,['C02190'],,
13326,E0013327,Submit Application,2053-01-31 13:38:17.823636+00:00,,,,,,,,['JR080'],,,['C02191'],,
13327,E0013328,Screen Resume,2053-01-31 15:29:17.823636+00:00,,,,R010,,,,,,['R010'],['C02191'],,
13328,E0013329,Schedule Initial Interview,2053-02-01 17:29:17.823636+00:00,,,,,,,,,,['R010'],['C02191'],,
13329,E0013330,Conduct Initial Interview,2053-02-01 21:29:17.823636+00:00,,,,,Fail,,,,,['R010'],['C02191'],,
