,eid,timestamp,activity,Customer_Order,Transport_Document,Vehicle,Container
30036,collect_hu8988,2024-06-07T11:56:58.000Z,Collect Goods,,,,
30037,collect_hu8987,2024-06-07T11:59:37.000Z,Collect Goods,,,,
30038,load_truck_hu8983,2024-06-07T12:37:34.000Z,Load Truck,,,,['cr1645']
30039,load_truck_hu8986,2024-06-07T12:39:26.000Z,Load Truck,,,,['cr1645']
30040,load_truck_hu8985,2024-06-07T12:44:20.000Z,Load Truck,,,,['cr1645']
30041,load_truck_hu8984,2024-06-07T12:45:32.000Z,Load Truck,,,,['cr1645']
30042,load_truck_hu8988,2024-06-07T12:47:58.000Z,Load Truck,,,,['cr1645']
30043,drive_term_cr1675,2024-06-07T12:54:41.000Z,Drive to Terminal,,,,['cr1675']
30044,weigh_cr1675,2024-06-07T12:57:58.000Z,Weigh,,,,['cr1675']
30045,load_truck_hu8987,2024-06-07T13:04:33.000Z,Load Truck,,,,['cr1645']
30046,book_vehs_td501,2024-06-07T13:21:35.000Z,Book Vehicles,,['td501'],['vh112'],
30047,drive_term_cr1645,2024-06-07T13:58:24.000Z,Drive to Terminal,,,,['cr1645']
30048,stock_cr1675,2024-06-07T14:01:20.000Z,Place in Stock,,,,['cr1675']
30049,order_crs_td501,2024-06-07T14:48:15.000Z,Order Empty Containers,,['td501'],,"['cr1710', 'cr1711', 'cr1712']"
30050,weigh_cr1645,2024-06-07T14:59:24.000Z,Weigh,,,,['cr1645']
30051,pick_cr1632,2024-06-07T15:01:04.000Z,Pick Up Empty Container,,,,['cr1632']
30052,collect_hu8993,2024-06-07T15:01:04.000Z,Collect Goods,,,,
30053,collect_hu8992,2024-06-07T15:27:31.000Z,Collect Goods,,,,
30054,collect_hu8991,2024-06-07T15:33:46.000Z,Collect Goods,,,,
30055,collect_hu8989,2024-06-07T15:37:05.000Z,Collect Goods,,,,
30056,collect_hu8990,2024-06-07T15:45:02.000Z,Collect Goods,,,,
30057,stock_cr1645,2024-06-07T16:02:31.000Z,Place in Stock,,,,['cr1645']
30058,collect_hu8994,2024-06-07T17:06:35.000Z,Collect Goods,,,,
30059,pick_cr1710,2024-06-07T17:21:38.000Z,Pick Up Empty Container,,,,['cr1710']
30060,reg_co506,2024-06-07T18:00:09.000Z,Register Customer Order,['co506'],,,
30061,pick_cr1698,2024-06-08T16:35:06.000Z,Pick Up Empty Container,,,,['cr1698']
30062,pick_cr1699,2024-06-08T18:30:18.000Z,Pick Up Empty Container,,,,['cr1699']
30063,pick_cr1689,2024-06-09T06:59:29.000Z,Pick Up Empty Container,,,,['cr1689']
30064,pick_cr1708,2024-06-09T08:58:54.000Z,Pick Up Empty Container,,,,['cr1708']
30065,load_truck_hu8992,2024-06-10T05:02:58.000Z,Load Truck,,,,['cr1632']
30066,load_truck_hu8991,2024-06-10T05:06:25.000Z,Load Truck,,,,['cr1632']
30067,load_truck_hu8989,2024-06-10T05:08:50.000Z,Load Truck,,,,['cr1632']
30068,collect_hu9000,2024-06-10T05:09:05.000Z,Collect Goods,,,,
30069,load_truck_hu8993,2024-06-10T05:10:25.000Z,Load Truck,,,,['cr1632']
30070,load_truck_hu8990,2024-06-10T05:13:39.000Z,Load Truck,,,,['cr1632']
30071,collect_hu9007,2024-06-10T05:15:04.000Z,Collect Goods,,,,
30072,collect_hu9005,2024-06-10T05:16:13.000Z,Collect Goods,,,,
30073,load_truck_hu8994,2024-06-10T05:24:14.000Z,Load Truck,,,,['cr1632']
30074,collect_hu8995,2024-06-10T05:26:19.000Z,Collect Goods,,,,
30075,collect_hu9004,2024-06-10T05:31:09.000Z,Collect Goods,,,,
30076,to_bay_cr1669,2024-06-10T05:33:57.000Z,Bring to Loading Bay,,,,['cr1669']
30077,collect_hu9006,2024-06-10T05:35:40.000Z,Collect Goods,,,,
30078,to_bay_cr1666,2024-06-10T05:35:42.000Z,Bring to Loading Bay,,,,['cr1666']
30079,collect_hu9023,2024-06-10T05:39:33.000Z,Collect Goods,,,,
30080,to_bay_cr1634,2024-06-10T05:40:28.000Z,Bring to Loading Bay,,,,['cr1634']
30081,load_veh_cr1669,2024-06-10T05:43:02.000Z,Load to Vehicle,,,['vh109'],['cr1669']
30082,collect_hu8997,2024-06-10T05:43:51.000Z,Collect Goods,,,,
30083,collect_hu9021,2024-06-10T05:47:03.000Z,Collect Goods,,,,
30084,load_veh_cr1634,2024-06-10T05:47:58.000Z,Load to Vehicle,,,['vh109'],['cr1634']
30085,collect_hu9015,2024-06-10T05:50:06.000Z,Collect Goods,,,,
30086,to_bay_cr1631,2024-06-10T05:50:45.000Z,Bring to Loading Bay,,,,['cr1631']
30087,load_veh_cr1666,2024-06-10T05:50:56.000Z,Load to Vehicle,,,['vh109'],['cr1666']
30088,to_bay_cr1693,2024-06-10T05:50:56.000Z,Bring to Loading Bay,,,,['cr1693']
30089,drive_term_cr1632,2024-06-10T05:52:34.000Z,Drive to Terminal,,,,['cr1632']
30090,pick_cr1707,2024-06-10T05:52:34.000Z,Pick Up Empty Container,,,,['cr1707']
30091,collect_hu9020,2024-06-10T05:53:53.000Z,Collect Goods,,,,
30092,load_veh_cr1631,2024-06-10T05:54:16.000Z,Load to Vehicle,,,['vh109'],['cr1631']
30093,to_bay_cr1668,2024-06-10T05:56:10.000Z,Bring to Loading Bay,,,,['cr1668']
30094,collect_hu9001,2024-06-10T05:58:42.000Z,Collect Goods,,,,
30095,load_truck_hu9007,2024-06-10T06:14:29.000Z,Load Truck,,,,['cr1699']
30096,load_truck_hu9020,2024-06-10T06:43:28.000Z,Load Truck,,,,['cr1708']
30097,load_truck_hu9015,2024-06-10T06:44:10.000Z,Load Truck,,,,['cr1689']
30098,load_truck_hu9023,2024-06-10T06:49:44.000Z,Load Truck,,,,['cr1708']
30099,load_truck_hu9021,2024-06-10T06:52:16.000Z,Load Truck,,,,['cr1708']
30100,load_veh_cr1693,2024-06-10T06:55:21.000Z,Load to Vehicle,,,['vh109'],['cr1693']
30101,to_bay_cr1665,2024-06-10T06:57:54.000Z,Bring to Loading Bay,,,,['cr1665']
30102,collect_hu8999,2024-06-10T06:59:44.000Z,Collect Goods,,,,
30103,create_td502,2024-06-10T07:30:34.000Z,Create Transport Document,['co503'],['td502'],,
30104,load_truck_hu8997,2024-06-10T07:45:08.000Z,Load Truck,,,,['cr1710']
30105,load_truck_hu8995,2024-06-10T07:47:00.000Z,Load Truck,,,,['cr1710']
30106,load_truck_hu9000,2024-06-10T07:48:26.000Z,Load Truck,,,,['cr1710']
30107,load_veh_cr1668,2024-06-10T07:56:10.000Z,Load to Vehicle,,,['vh109'],['cr1668']
30108,to_bay_cr1647,2024-06-10T07:56:57.000Z,Bring to Loading Bay,,,,['cr1647']
30109,to_bay_cr1672,2024-06-10T07:57:35.000Z,Bring to Loading Bay,,,,['cr1672']
30110,book_vehs_td502,2024-06-10T07:58:06.000Z,Book Vehicles,,['td502'],"['vh110', 'vh114']",
30111,load_truck_hu9005,2024-06-10T07:58:22.000Z,Load Truck,,,,['cr1698']
30112,load_truck_hu9006,2024-06-10T07:59:44.000Z,Load Truck,,,,['cr1698']
30113,load_truck_hu8999,2024-06-10T08:04:27.000Z,Load Truck,,,,['cr1710']
30114,collect_hu9003,2024-06-10T08:04:27.000Z,Collect Goods,,,,
30115,collect_hu9010,2024-06-10T08:07:06.000Z,Collect Goods,,,,
30116,load_truck_hu9010,2024-06-10T08:13:36.000Z,Load Truck,,,,['cr1699']
30117,collect_hu9029,2024-06-10T08:13:36.000Z,Collect Goods,,,,
30118,load_truck_hu9029,2024-06-10T08:16:52.000Z,Load Truck,,,,['cr1707']
30119,collect_hu9024,2024-06-10T08:16:52.000Z,Collect Goods,,,,
30120,collect_hu8998,2024-06-10T08:19:52.000Z,Collect Goods,,,,
30121,load_truck_hu8998,2024-06-10T08:22:00.000Z,Load Truck,,,,['cr1710']
30122,collect_hu8996,2024-06-10T08:22:00.000Z,Collect Goods,,,,
30123,load_truck_hu9024,2024-06-10T08:22:13.000Z,Load Truck,,,,['cr1707']
30124,collect_hu9019,2024-06-10T08:22:44.000Z,Collect Goods,,,,
30125,load_truck_hu8996,2024-06-10T08:23:43.000Z,Load Truck,,,,['cr1710']
30126,load_truck_hu9019,2024-06-10T08:30:32.000Z,Load Truck,,,,['cr1708']
30127,collect_hu9017,2024-06-10T08:30:32.000Z,Collect Goods,,,,
30128,load_truck_hu9017,2024-06-10T08:32:40.000Z,Load Truck,,,,['cr1689']
30129,collect_hu9008,2024-06-10T08:32:40.000Z,Collect Goods,,,,
30130,load_truck_hu9008,2024-06-10T08:35:10.000Z,Load Truck,,,,['cr1699']
30131,collect_hu9025,2024-06-10T08:35:10.000Z,Collect Goods,,,,
30132,drive_term_cr1710,2024-06-10T08:36:18.000Z,Drive to Terminal,,,,['cr1710']
30133,pick_cr1681,2024-06-10T08:36:18.000Z,Pick Up Empty Container,,,,['cr1681']
30134,load_truck_hu9025,2024-06-10T08:36:47.000Z,Load Truck,,,,['cr1707']
30135,collect_hu9027,2024-06-10T08:36:47.000Z,Collect Goods,,,,
30136,load_truck_hu9027,2024-06-10T08:42:28.000Z,Load Truck,,,,['cr1707']
30137,collect_hu9026,2024-06-10T08:42:28.000Z,Collect Goods,,,,
30138,collect_hu9016,2024-06-10T08:45:56.000Z,Collect Goods,,,,
30139,load_truck_hu9026,2024-06-10T08:47:06.000Z,Load Truck,,,,['cr1707']
30140,load_truck_hu9016,2024-06-10T08:48:21.000Z,Load Truck,,,,['cr1689']
30141,collect_hu9022,2024-06-10T08:48:21.000Z,Collect Goods,,,,
30142,load_truck_hu9022,2024-06-10T08:52:00.000Z,Load Truck,,,,['cr1708']
30143,collect_hu9014,2024-06-10T08:52:00.000Z,Collect Goods,,,,
30144,load_veh_cr1665,2024-06-10T08:57:31.000Z,Load to Vehicle,,,['vh109'],['cr1665']
30145,load_truck_hu9014,2024-06-10T08:58:07.000Z,Load Truck,,,,['cr1689']
30146,collect_hu9031,2024-06-10T08:58:07.000Z,Collect Goods,,,,
30147,load_veh_cr1647,2024-06-10T08:59:42.000Z,Load to Vehicle,,,['vh109'],['cr1647']
30148,weigh_cr1710,2024-06-10T08:59:42.000Z,Weigh,,,,['cr1710']
30149,load_truck_hu9003,2024-06-10T09:01:32.000Z,Load Truck,,,,['cr1698']
30150,load_truck_hu9004,2024-06-10T09:05:23.000Z,Load Truck,,,,['cr1698']
30151,load_truck_hu9001,2024-06-10T09:08:24.000Z,Load Truck,,,,['cr1698']
30152,load_veh_cr1672,2024-06-10T10:00:10.000Z,Load to Vehicle,,,['vh109'],['cr1672']
30153,weigh_cr1632,2024-06-10T10:00:10.000Z,Weigh,,,,['cr1632']
30154,to_bay_cr1645,2024-06-10T10:00:20.000Z,Bring to Loading Bay,,,,['cr1645']
30155,load_truck_hu9031,2024-06-10T10:01:03.000Z,Load Truck,,,,['cr1681']
30156,collect_hu9030,2024-06-10T10:01:03.000Z,Collect Goods,,,,
30157,stock_cr1710,2024-06-10T10:01:31.000Z,Place in Stock,,,,['cr1710']
30158,to_bay_cr1671,2024-06-10T11:04:12.000Z,Bring to Loading Bay,,,,['cr1671']
30159,to_bay_cr1632,2024-06-10T11:05:08.000Z,Bring to Loading Bay,,,,['cr1632']
30160,load_truck_hu9030,2024-06-10T11:06:24.000Z,Load Truck,,,,['cr1681']
30161,collect_hu9009,2024-06-10T11:06:24.000Z,Collect Goods,,,,
30162,load_truck_hu9009,2024-06-10T11:07:18.000Z,Load Truck,,,,['cr1699']
30163,collect_hu9013,2024-06-10T11:07:18.000Z,Collect Goods,,,,
30164,load_veh_cr1645,2024-06-10T11:09:37.000Z,Load to Vehicle,,,['vh109'],['cr1645']
30165,load_truck_hu9013,2024-06-10T11:10:16.000Z,Load Truck,,,,['cr1689']
30166,collect_hu9002,2024-06-10T11:10:16.000Z,Collect Goods,,,,
30167,to_bay_cr1630,2024-06-10T11:11:01.000Z,Bring to Loading Bay,,,,['cr1630']
30168,load_truck_hu9002,2024-06-10T11:13:38.000Z,Load Truck,,,,['cr1698']
30169,collect_hu9018,2024-06-10T11:13:38.000Z,Collect Goods,,,,
30170,load_truck_hu9018,2024-06-10T11:14:41.000Z,Load Truck,,,,['cr1708']
30171,collect_hu9028,2024-06-10T11:14:41.000Z,Collect Goods,,,,
30172,load_truck_hu9028,2024-06-10T11:15:23.000Z,Load Truck,,,,['cr1707']
30173,collect_hu9011,2024-06-10T11:15:23.000Z,Collect Goods,,,,
30174,load_veh_cr1632,2024-06-10T11:17:01.000Z,Load to Vehicle,,,['vh109'],['cr1632']
30175,load_truck_hu9011,2024-06-10T11:17:25.000Z,Load Truck,,,,['cr1699']
30176,collect_hu9012,2024-06-10T11:17:25.000Z,Collect Goods,,,,
30177,collect_hu9032,2024-06-10T11:18:34.000Z,Collect Goods,,,,
30178,to_bay_cr1667,2024-06-10T11:20:26.000Z,Bring to Loading Bay,,,,['cr1667']
30179,load_veh_cr1671,2024-06-10T11:21:09.000Z,Load to Vehicle,,,['vh109'],['cr1671']
30180,load_truck_hu9032,2024-06-10T11:22:38.000Z,Load Truck,,,,['cr1681']
30181,load_truck_hu9012,2024-06-10T11:23:17.000Z,Load Truck,,,,['cr1699']
30182,load_veh_cr1667,2024-06-10T11:26:28.000Z,Load to Vehicle,,,['vh109'],['cr1667']
30183,to_bay_cr1648,2024-06-10T11:27:29.000Z,Bring to Loading Bay,,,,['cr1648']
30184,drive_term_cr1689,2024-06-10T11:29:07.000Z,Drive to Terminal,,,,['cr1689']
30185,to_bay_cr1633,2024-06-10T11:29:27.000Z,Bring to Loading Bay,,,,['cr1633']
30186,drive_term_cr1698,2024-06-10T11:31:06.000Z,Drive to Terminal,,,,['cr1698']
30187,load_veh_cr1630,2024-06-10T11:33:51.000Z,Load to Vehicle,,,['vh109'],['cr1630']
30188,reg_co507,2024-06-10T11:33:54.000Z,Register Customer Order,['co507'],,,
30189,load_veh_cr1648,2024-06-10T11:35:11.000Z,Load to Vehicle,,,['vh109'],['cr1648']
30190,to_bay_cr1646,2024-06-10T11:35:53.000Z,Bring to Loading Bay,,,,['cr1646']
30191,load_veh_cr1633,2024-06-10T11:35:54.000Z,Load to Vehicle,,,['vh109'],['cr1633']
30192,load_veh_cr1646,2024-06-10T11:36:41.000Z,Load to Vehicle,,,['vh109'],['cr1646']
30193,weigh_cr1689,2024-06-10T11:36:41.000Z,Weigh,,,,['cr1689']
30194,to_bay_cr1663,2024-06-10T11:37:24.000Z,Bring to Loading Bay,,,,['cr1663']
30195,to_bay_cr1694,2024-06-10T11:37:57.000Z,Bring to Loading Bay,,,,['cr1694']
30196,drive_term_cr1681,2024-06-10T11:38:28.000Z,Drive to Terminal,,,,['cr1681']
30197,stock_cr1689,2024-06-10T11:39:32.000Z,Place in Stock,,,,['cr1689']
30198,weigh_cr1698,2024-06-10T11:39:32.000Z,Weigh,,,,['cr1698']
30199,stock_cr1698,2024-06-10T11:41:16.000Z,Place in Stock,,,,['cr1698']
30200,weigh_cr1681,2024-06-10T11:41:16.000Z,Weigh,,,,['cr1681']
30201,drive_term_cr1699,2024-06-10T11:43:12.000Z,Drive to Terminal,,,,['cr1699']
30202,stock_cr1681,2024-06-10T11:44:35.000Z,Place in Stock,,,,['cr1681']
30203,load_veh_cr1663,2024-06-10T11:45:26.000Z,Load to Vehicle,,,['vh109'],['cr1663']
30204,weigh_cr1699,2024-06-10T11:45:26.000Z,Weigh,,,,['cr1699']
30205,stock_cr1699,2024-06-10T11:46:30.000Z,Place in Stock,,,,['cr1699']
30206,load_veh_cr1694,2024-06-10T11:46:55.000Z,Load to Vehicle,,,['vh109'],['cr1694']
30207,to_bay_cr1696,2024-06-10T11:48:13.000Z,Bring to Loading Bay,,,,['cr1696']
30208,to_bay_cr1664,2024-06-10T11:48:54.000Z,Bring to Loading Bay,,,,['cr1664']
30209,to_bay_cr1695,2024-06-10T11:48:56.000Z,Bring to Loading Bay,,,,['cr1695']
30210,load_veh_cr1696,2024-06-10T11:52:50.000Z,Load to Vehicle,,,['vh109'],['cr1696']
30211,load_veh_cr1664,2024-06-10T11:55:44.000Z,Load to Vehicle,,,['vh109'],['cr1664']
30212,load_veh_cr1695,2024-06-10T11:56:55.000Z,Load to Vehicle,,,['vh109'],['cr1695']
30213,drive_term_cr1708,2024-06-10T12:23:44.000Z,Drive to Terminal,,,,['cr1708']
30214,weigh_cr1708,2024-06-10T12:29:34.000Z,Weigh,,,,['cr1708']
30215,stock_cr1708,2024-06-10T12:30:11.000Z,Place in Stock,,,,['cr1708']
30216,drive_term_cr1707,2024-06-10T12:33:08.000Z,Drive to Terminal,,,,['cr1707']
30217,weigh_cr1707,2024-06-10T12:34:16.000Z,Weigh,,,,['cr1707']
30218,stock_cr1707,2024-06-10T12:36:42.000Z,Place in Stock,,,,['cr1707']
30219,order_crs_td502,2024-06-10T14:46:27.000Z,Order Empty Containers,,['td502'],,"['cr1713', 'cr1714', 'cr1715']"
30220,pick_cr1713,2024-06-10T14:46:27.000Z,Pick Up Empty Container,,,,['cr1713']
30221,collect_hu9035,2024-06-10T14:46:27.000Z,Collect Goods,,,,
30222,collect_hu9036,2024-06-10T14:50:46.000Z,Collect Goods,,,,
30223,collect_hu9034,2024-06-10T14:52:03.000Z,Collect Goods,,,,
30224,collect_hu9038,2024-06-10T14:53:05.000Z,Collect Goods,,,,
30225,collect_hu9037,2024-06-10T15:55:08.000Z,Collect Goods,,,,
30226,pick_cr1706,2024-06-10T16:02:32.000Z,Pick Up Empty Container,,,,['cr1706']
30227,load_truck_hu9035,2024-06-10T16:24:35.000Z,Load Truck,,,,['cr1713']
30228,pick_cr1686,2024-06-10T16:36:04.000Z,Pick Up Empty Container,,,,['cr1686']
30229,load_truck_hu9034,2024-06-10T16:39:05.000Z,Load Truck,,,,['cr1713']
30230,collect_hu9041,2024-06-10T16:56:26.000Z,Collect Goods,,,,
30231,reg_co508,2024-06-10T17:32:30.000Z,Register Customer Order,['co508'],,,
30232,pick_cr1714,2024-06-10T18:22:50.000Z,Pick Up Empty Container,,,,['cr1714']
30233,pick_cr1678,2024-06-11T01:39:12.000Z,Pick Up Empty Container,,,,['cr1678']
30234,pick_cr1701,2024-06-11T03:52:54.000Z,Pick Up Empty Container,,,,['cr1701']
30235,load_truck_hu9038,2024-06-11T05:40:18.000Z,Load Truck,,,,['cr1713']
30236,load_truck_hu9036,2024-06-11T05:45:04.000Z,Load Truck,,,,['cr1713']
30237,load_truck_hu9037,2024-06-11T05:49:21.000Z,Load Truck,,,,['cr1713']
30238,load_truck_hu9041,2024-06-11T05:56:51.000Z,Load Truck,,,,['cr1706']
30239,collect_hu9042,2024-06-11T05:56:51.000Z,Collect Goods,,,,
30240,collect_hu9055,2024-06-11T05:59:05.000Z,Collect Goods,,,,
30241,load_truck_hu9042,2024-06-11T07:00:26.000Z,Load Truck,,,,['cr1706']
30242,load_truck_hu9055,2024-06-11T07:09:37.000Z,Load Truck,,,,['cr1714']
30243,collect_hu9068,2024-06-11T07:09:37.000Z,Collect Goods,,,,
30244,load_truck_hu9068,2024-06-11T07:11:28.000Z,Load Truck,,,,['cr1701']
30245,collect_hu9048,2024-06-11T07:11:28.000Z,Collect Goods,,,,
30246,load_truck_hu9048,2024-06-11T07:12:46.000Z,Load Truck,,,,['cr1686']
30247,collect_hu9047,2024-06-11T07:12:46.000Z,Collect Goods,,,,
30248,load_truck_hu9047,2024-06-11T07:17:12.000Z,Load Truck,,,,['cr1686']
30249,collect_hu9039,2024-06-11T07:17:12.000Z,Collect Goods,,,,
30250,load_truck_hu9039,2024-06-11T07:19:14.000Z,Load Truck,,,,['cr1706']
30251,collect_hu9060,2024-06-11T07:19:14.000Z,Collect Goods,,,,
30252,load_truck_hu9060,2024-06-11T07:21:23.000Z,Load Truck,,,,['cr1678']
30253,collect_hu9052,2024-06-11T07:21:23.000Z,Collect Goods,,,,
30254,load_truck_hu9052,2024-06-11T07:27:23.000Z,Load Truck,,,,['cr1714']
30255,collect_hu9051,2024-06-11T07:27:23.000Z,Collect Goods,,,,
30256,load_truck_hu9051,2024-06-11T07:28:40.000Z,Load Truck,,,,['cr1714']
30257,collect_hu9043,2024-06-11T07:28:40.000Z,Collect Goods,,,,
30258,load_truck_hu9043,2024-06-11T07:30:44.000Z,Load Truck,,,,['cr1706']
30259,collect_hu9056,2024-06-11T07:30:44.000Z,Collect Goods,,,,
30260,load_truck_hu9056,2024-06-11T07:32:03.000Z,Load Truck,,,,['cr1714']
30261,collect_hu9033,2024-06-11T07:32:03.000Z,Collect Goods,,,,
30262,load_truck_hu9033,2024-06-11T07:35:25.000Z,Load Truck,,,,['cr1713']
30263,collect_hu9054,2024-06-11T07:35:25.000Z,Collect Goods,,,,
30264,load_truck_hu9054,2024-06-11T07:37:16.000Z,Load Truck,,,,['cr1714']
30265,collect_hu9044,2024-06-11T07:37:16.000Z,Collect Goods,,,,
30266,load_truck_hu9044,2024-06-11T07:38:20.000Z,Load Truck,,,,['cr1706']
30267,collect_hu9057,2024-06-11T07:38:20.000Z,Collect Goods,,,,
30268,load_truck_hu9057,2024-06-11T07:39:50.000Z,Load Truck,,,,['cr1678']
30269,collect_hu9065,2024-06-11T07:39:50.000Z,Collect Goods,,,,
30270,load_truck_hu9065,2024-06-11T07:43:34.000Z,Load Truck,,,,['cr1701']
30271,collect_hu9061,2024-06-11T07:43:34.000Z,Collect Goods,,,,
30272,drive_term_cr1713,2024-06-11T07:46:53.000Z,Drive to Terminal,,,,['cr1713']
30273,pick_cr1712,2024-06-11T07:46:53.000Z,Pick Up Empty Container,,,,['cr1712']
30274,weigh_cr1713,2024-06-11T07:49:03.000Z,Weigh,,,,['cr1713']
30275,load_truck_hu9061,2024-06-11T07:51:27.000Z,Load Truck,,,,['cr1678']
30276,collect_hu9058,2024-06-11T07:51:27.000Z,Collect Goods,,,,
30277,stock_cr1713,2024-06-11T07:52:10.000Z,Place in Stock,,,,['cr1713']
30278,load_truck_hu9058,2024-06-11T07:53:12.000Z,Load Truck,,,,['cr1678']
30279,collect_hu9070,2024-06-11T07:53:12.000Z,Collect Goods,,,,
30280,collect_hu9059,2024-06-11T07:55:19.000Z,Collect Goods,,,,
30281,load_truck_hu9059,2024-06-11T07:58:00.000Z,Load Truck,,,,['cr1678']
30282,collect_hu9050,2024-06-11T07:58:00.000Z,Collect Goods,,,,
30283,load_truck_hu9050,2024-06-11T07:59:14.000Z,Load Truck,,,,['cr1686']
30284,collect_hu9049,2024-06-11T07:59:14.000Z,Collect Goods,,,,
30285,load_truck_hu9070,2024-06-11T08:53:31.000Z,Load Truck,,,,['cr1712']
30286,collect_hu9064,2024-06-11T08:59:23.000Z,Collect Goods,,,,
30287,load_truck_hu9049,2024-06-11T08:59:52.000Z,Load Truck,,,,['cr1686']
30288,depart_vh109,2024-06-11T09:00:00.000Z,Depart,,"['td474', 'td479', 'td480', 'td486', 'td487', 'td495']",['vh109'],"['cr1630', 'cr1631', 'cr1632', 'cr1633', 'cr1634', 'cr1645', 'cr1646', 'cr1647', 'cr1648', 'cr1663', 'cr1664', 'cr1665', 'cr1666', 'cr1667', 'cr1668', 'cr1669', 'cr1671', 'cr1672', 'cr1693', 'cr1694', 'cr1695', 'cr1696']"
30289,load_truck_hu9064,2024-06-11T10:01:56.000Z,Load Truck,,,,['cr1701']
30290,collect_hu9071,2024-06-11T10:01:56.000Z,Collect Goods,,,,
30291,load_truck_hu9071,2024-06-11T11:11:08.000Z,Load Truck,,,,['cr1712']
30292,collect_hu9067,2024-06-11T11:11:08.000Z,Collect Goods,,,,
30293,load_truck_hu9067,2024-06-11T11:13:56.000Z,Load Truck,,,,['cr1701']
30294,collect_hu9069,2024-06-11T11:13:56.000Z,Collect Goods,,,,
30295,load_truck_hu9069,2024-06-11T11:20:37.000Z,Load Truck,,,,['cr1712']
30296,collect_hu9046,2024-06-11T11:20:37.000Z,Collect Goods,,,,
30297,load_truck_hu9046,2024-06-11T11:23:35.000Z,Load Truck,,,,['cr1686']
30298,collect_hu9040,2024-06-11T11:23:35.000Z,Collect Goods,,,,
30299,load_truck_hu9040,2024-06-11T11:25:32.000Z,Load Truck,,,,['cr1706']
30300,collect_hu9045,2024-06-11T11:25:32.000Z,Collect Goods,,,,
30301,collect_hu9066,2024-06-11T11:27:13.000Z,Collect Goods,,,,
30302,load_truck_hu9045,2024-06-11T11:29:40.000Z,Load Truck,,,,['cr1686']
30303,load_truck_hu9066,2024-06-11T11:30:58.000Z,Load Truck,,,,['cr1701']
30304,collect_hu9053,2024-06-11T11:30:58.000Z,Collect Goods,,,,
30305,load_truck_hu9053,2024-06-11T11:32:08.000Z,Load Truck,,,,['cr1714']
30306,collect_hu9062,2024-06-11T11:32:08.000Z,Collect Goods,,,,
30307,load_truck_hu9062,2024-06-11T11:33:02.000Z,Load Truck,,,,['cr1678']
30308,collect_hu9063,2024-06-11T11:33:02.000Z,Collect Goods,,,,
30309,drive_term_cr1712,2024-06-11T11:36:42.000Z,Drive to Terminal,,,,['cr1712']
30310,load_truck_hu9063,2024-06-11T11:38:39.000Z,Load Truck,,,,['cr1701']
30311,weigh_cr1712,2024-06-11T11:41:50.000Z,Weigh,,,,['cr1712']
30312,stock_cr1712,2024-06-11T11:42:46.000Z,Place in Stock,,,,['cr1712']
30313,reg_co509,2024-06-11T11:43:27.000Z,Register Customer Order,['co509'],,,
30314,drive_term_cr1686,2024-06-11T11:45:25.000Z,Drive to Terminal,,,,['cr1686']
30315,weigh_cr1686,2024-06-11T11:47:54.000Z,Weigh,,,,['cr1686']
30316,drive_term_cr1678,2024-06-11T11:48:35.000Z,Drive to Terminal,,,,['cr1678']
30317,drive_term_cr1714,2024-06-11T11:48:43.000Z,Drive to Terminal,,,,['cr1714']
30318,weigh_cr1714,2024-06-11T11:49:55.000Z,Weigh,,,,['cr1714']
30319,weigh_cr1678,2024-06-11T11:50:24.000Z,Weigh,,,,['cr1678']
30320,stock_cr1714,2024-06-11T11:50:45.000Z,Place in Stock,,,,['cr1714']
30321,stock_cr1686,2024-06-11T11:52:12.000Z,Place in Stock,,,,['cr1686']
30322,drive_term_cr1701,2024-06-11T11:53:28.000Z,Drive to Terminal,,,,['cr1701']
30323,stock_cr1678,2024-06-11T11:55:22.000Z,Place in Stock,,,,['cr1678']
30324,weigh_cr1701,2024-06-11T11:56:53.000Z,Weigh,,,,['cr1701']
30325,drive_term_cr1706,2024-06-11T12:38:56.000Z,Drive to Terminal,,,,['cr1706']
30326,weigh_cr1706,2024-06-11T12:40:19.000Z,Weigh,,,,['cr1706']
30327,stock_cr1706,2024-06-11T12:43:35.000Z,Place in Stock,,,,['cr1706']
30328,stock_cr1701,2024-06-11T12:58:55.000Z,Place in Stock,,,,['cr1701']
30329,reg_co510,2024-06-11T17:59:45.000Z,Register Customer Order,['co510'],,,
30330,pick_cr1697,2024-06-12T07:24:21.000Z,Pick Up Empty Container,,,,['cr1697']
30331,collect_hu9076,2024-06-12T07:24:21.000Z,Collect Goods,,,,
30332,collect_hu9075,2024-06-12T07:25:46.000Z,Collect Goods,,,,
30333,collect_hu9077,2024-06-12T07:29:41.000Z,Collect Goods,,,,
30334,collect_hu9072,2024-06-12T07:31:27.000Z,Collect Goods,,,,
30335,collect_hu9073,2024-06-12T07:38:00.000Z,Collect Goods,,,,
30336,load_truck_hu9076,2024-06-12T07:44:15.000Z,Load Truck,,,,['cr1697']
